prompt,clamp_value,word_category,word,token_id,logit_value,target_features
The best approach would be,4.0,casual_low_emotion,yeah,12191,-6.395763397216797,[2020]
The best approach would be,4.0,casual_low_emotion,okay,10989,-6.888983249664307,[2020]
The best approach would be,4.0,casual_low_emotion,kinda,21775,-4.7476630210876465,[2020]
The best approach would be,4.0,casual_low_emotion,basically,8087,-1.972150444984436,[2020]
The best approach would be,4.0,casual_low_emotion,anyway,8668,-3.9753756523132324,[2020]
The best approach would be,4.0,casual_low_emotion,whatever,5193,-3.548274517059326,[2020]
The best approach would be,4.0,casual_low_emotion,guess,5310,-8.080646514892578,[2020]
The best approach would be,4.0,casual_low_emotion,stuff,4269,-6.80526065826416,[2020]
The best approach would be,4.0,casual_high_emotion,OMG,21978,-6.204395294189453,[2020]
The best approach would be,4.0,casual_high_emotion,totally,7110,-3.8685340881347656,[2020]
The best approach would be,4.0,casual_high_emotion,literally,8642,-2.0623254776000977,[2020]
The best approach would be,4.0,casual_high_emotion,seriously,7580,-7.162365436553955,[2020]
The best approach would be,4.0,casual_high_emotion,honestly,14483,-3.351872682571411,[2020]
The best approach would be,4.0,casual_high_emotion,really,1196,-2.4514782428741455,[2020]
The best approach would be,4.0,casual_high_emotion,absolutely,6270,-4.392787933349609,[2020]
The best approach would be,4.0,casual_high_emotion,incredibly,9301,-8.791254043579102,[2020]
The best approach would be,1.0,formal_low_emotion,perhaps,4153,-2.6340599060058594,[2020]
The best approach would be,1.0,formal_low_emotion,may,754,-5.634313583374023,[2020]
The best approach would be,1.0,formal_low_emotion,however,2480,-4.395817756652832,[2020]
The best approach would be,1.0,formal_low_emotion,therefore,4320,-4.262266635894775,[2020]
The best approach would be,1.0,formal_low_emotion,consequently,23995,-8.180360794067383,[2020]
The best approach would be,1.0,formal_low_emotion,moreover,541,-3.1680521965026855,[2020]
The best approach would be,1.0,formal_low_emotion,accordingly,17159,-7.918730735778809,[2020]
The best approach would be,1.0,formal_low_emotion,furthermore,2134,-3.8751513957977295,[2020]
The best approach would be,1.0,formal_high_emotion,profoundly,29160,-12.648835182189941,[2020]
The best approach would be,1.0,formal_high_emotion,devastated,27668,-11.786552429199219,[2020]
The best approach would be,1.0,formal_high_emotion,magnificent,16773,-10.788664817810059,[2020]
The best approach would be,1.0,formal_high_emotion,appalling,573,-4.261016368865967,[2020]
The best approach would be,1.0,formal_high_emotion,extraordinary,10035,-8.896245956420898,[2020]
The best approach would be,1.0,formal_high_emotion,overwhelming,11734,-5.396991729736328,[2020]
The best approach would be,1.0,formal_high_emotion,catastrophic,24769,-9.788272857666016,[2020]
The best approach would be,1.0,formal_high_emotion,triumphant,15511,-9.740233421325684,[2020]
The best approach would be,1.0,casual_low_emotion,yeah,12191,-6.400968074798584,[2020]
The best approach would be,1.0,casual_low_emotion,okay,10989,-6.896812438964844,[2020]
The best approach would be,1.0,casual_low_emotion,kinda,21775,-4.753157615661621,[2020]
The best approach would be,1.0,casual_low_emotion,basically,8087,-1.9835700988769531,[2020]
The best approach would be,1.0,casual_low_emotion,anyway,8668,-3.9833431243896484,[2020]
The best approach would be,1.0,casual_low_emotion,whatever,5193,-3.5527169704437256,[2020]
The best approach would be,1.0,casual_low_emotion,guess,5310,-8.073022842407227,[2020]
The best approach would be,1.0,casual_low_emotion,stuff,4269,-6.817241668701172,[2020]
The best approach would be,1.0,casual_high_emotion,OMG,21978,-6.210175037384033,[2020]
The best approach would be,1.0,casual_high_emotion,totally,7110,-3.8732125759124756,[2020]
The best approach would be,1.0,casual_high_emotion,literally,8642,-2.0676002502441406,[2020]
The best approach would be,1.0,casual_high_emotion,seriously,7580,-7.173571586608887,[2020]
The best approach would be,1.0,casual_high_emotion,honestly,14483,-3.365665912628174,[2020]
The best approach would be,1.0,casual_high_emotion,really,1196,-2.4605941772460938,[2020]
The best approach would be,1.0,casual_high_emotion,absolutely,6270,-4.405916213989258,[2020]
The best approach would be,1.0,casual_high_emotion,incredibly,9301,-8.792519569396973,[2020]
The best approach would be,4.0,formal_low_emotion,perhaps,4153,-2.6260266304016113,[2020]
The best approach would be,4.0,formal_low_emotion,may,754,-5.628487586975098,[2020]
The best approach would be,4.0,formal_low_emotion,however,2480,-4.390320777893066,[2020]
The best approach would be,4.0,formal_low_emotion,therefore,4320,-4.249210357666016,[2020]
The best approach would be,4.0,formal_low_emotion,consequently,23995,-8.169445037841797,[2020]
The best approach would be,4.0,formal_low_emotion,moreover,541,-3.1635801792144775,[2020]
The best approach would be,4.0,formal_low_emotion,accordingly,17159,-7.900723457336426,[2020]
The best approach would be,4.0,formal_low_emotion,furthermore,2134,-3.8683838844299316,[2020]
The best approach would be,4.0,formal_high_emotion,profoundly,29160,-12.643649101257324,[2020]
The best approach would be,4.0,formal_high_emotion,devastated,27668,-11.787758827209473,[2020]
The best approach would be,4.0,formal_high_emotion,magnificent,16773,-10.784709930419922,[2020]
The best approach would be,4.0,formal_high_emotion,appalling,573,-4.251865863800049,[2020]
The best approach would be,4.0,formal_high_emotion,extraordinary,10035,-8.89168643951416,[2020]
The best approach would be,4.0,formal_high_emotion,overwhelming,11734,-5.402386665344238,[2020]
The best approach would be,4.0,formal_high_emotion,catastrophic,24769,-9.784849166870117,[2020]
The best approach would be,4.0,formal_high_emotion,triumphant,15511,-9.735956192016602,[2020]
The best approach would be,4.0,casual_low_emotion,yeah,12191,-6.395763397216797,[2020]
The best approach would be,4.0,casual_low_emotion,okay,10989,-6.888983249664307,[2020]
The best approach would be,4.0,casual_low_emotion,kinda,21775,-4.7476630210876465,[2020]
The best approach would be,4.0,casual_low_emotion,basically,8087,-1.972150444984436,[2020]
The best approach would be,4.0,casual_low_emotion,anyway,8668,-3.9753756523132324,[2020]
The best approach would be,4.0,casual_low_emotion,whatever,5193,-3.548274517059326,[2020]
The best approach would be,4.0,casual_low_emotion,guess,5310,-8.080646514892578,[2020]
The best approach would be,4.0,casual_low_emotion,stuff,4269,-6.80526065826416,[2020]
The best approach would be,4.0,casual_high_emotion,OMG,21978,-6.204395294189453,[2020]
The best approach would be,4.0,casual_high_emotion,totally,7110,-3.8685340881347656,[2020]
The best approach would be,4.0,casual_high_emotion,literally,8642,-2.0623254776000977,[2020]
The best approach would be,4.0,casual_high_emotion,seriously,7580,-7.162365436553955,[2020]
The best approach would be,4.0,casual_high_emotion,honestly,14483,-3.351872682571411,[2020]
The best approach would be,4.0,casual_high_emotion,really,1196,-2.4514782428741455,[2020]
The best approach would be,4.0,casual_high_emotion,absolutely,6270,-4.392787933349609,[2020]
The best approach would be,4.0,casual_high_emotion,incredibly,9301,-8.791254043579102,[2020]
The best approach would be,15.0,formal_low_emotion,perhaps,4153,-2.611825942993164,[2020]
The best approach would be,15.0,formal_low_emotion,may,754,-5.608858108520508,[2020]
The best approach would be,15.0,formal_low_emotion,however,2480,-4.382684230804443,[2020]
The best approach would be,15.0,formal_low_emotion,therefore,4320,-4.23610782623291,[2020]
The best approach would be,15.0,formal_low_emotion,consequently,23995,-8.157843589782715,[2020]
The best approach would be,15.0,formal_low_emotion,moreover,541,-3.1619129180908203,[2020]
The best approach would be,15.0,formal_low_emotion,accordingly,17159,-7.874000549316406,[2020]
The best approach would be,15.0,formal_low_emotion,furthermore,2134,-3.8664305210113525,[2020]
The best approach would be,15.0,formal_high_emotion,profoundly,29160,-12.639391899108887,[2020]
The best approach would be,15.0,formal_high_emotion,devastated,27668,-11.791491508483887,[2020]
The best approach would be,15.0,formal_high_emotion,magnificent,16773,-10.792322158813477,[2020]
The best approach would be,15.0,formal_high_emotion,appalling,573,-4.244889736175537,[2020]
The best approach would be,15.0,formal_high_emotion,extraordinary,10035,-8.889547348022461,[2020]
The best approach would be,15.0,formal_high_emotion,overwhelming,11734,-5.409721374511719,[2020]
The best approach would be,15.0,formal_high_emotion,catastrophic,24769,-9.793322563171387,[2020]
The best approach would be,15.0,formal_high_emotion,triumphant,15511,-9.726652145385742,[2020]
The best approach would be,15.0,casual_low_emotion,yeah,12191,-6.386235237121582,[2020]
The best approach would be,15.0,casual_low_emotion,okay,10989,-6.8763861656188965,[2020]
The best approach would be,15.0,casual_low_emotion,kinda,21775,-4.741801738739014,[2020]
The best approach would be,15.0,casual_low_emotion,basically,8087,-1.9554202556610107,[2020]
The best approach would be,15.0,casual_low_emotion,anyway,8668,-3.964708089828491,[2020]
The best approach would be,15.0,casual_low_emotion,whatever,5193,-3.5456838607788086,[2020]
The best approach would be,15.0,casual_low_emotion,guess,5310,-8.093929290771484,[2020]
The best approach would be,15.0,casual_low_emotion,stuff,4269,-6.791777610778809,[2020]
The best approach would be,15.0,casual_high_emotion,OMG,21978,-6.184252738952637,[2020]
The best approach would be,15.0,casual_high_emotion,totally,7110,-3.865598201751709,[2020]
The best approach would be,15.0,casual_high_emotion,literally,8642,-2.0544795989990234,[2020]
The best approach would be,15.0,casual_high_emotion,seriously,7580,-7.149361610412598,[2020]
The best approach would be,15.0,casual_high_emotion,honestly,14483,-3.329526901245117,[2020]
The best approach would be,15.0,casual_high_emotion,really,1196,-2.4340829849243164,[2020]
The best approach would be,15.0,casual_high_emotion,absolutely,6270,-4.387389183044434,[2020]
The best approach would be,15.0,casual_high_emotion,incredibly,9301,-8.799736976623535,[2020]
