prompt,clamp_value,word_category,word,token_id,logit_value,target_features
The best approach would be,4.0,casual_low_emotion,yeah,12191,-6.400968074798584,[1200]
The best approach would be,4.0,casual_low_emotion,okay,10989,-6.896812438964844,[1200]
The best approach would be,4.0,casual_low_emotion,kinda,21775,-4.753157615661621,[1200]
The best approach would be,4.0,casual_low_emotion,basically,8087,-1.9835700988769531,[1200]
The best approach would be,4.0,casual_low_emotion,anyway,8668,-3.9833431243896484,[1200]
The best approach would be,4.0,casual_low_emotion,whatever,5193,-3.5527169704437256,[1200]
The best approach would be,4.0,casual_low_emotion,guess,5310,-8.073022842407227,[1200]
The best approach would be,4.0,casual_low_emotion,stuff,4269,-6.817241668701172,[1200]
The best approach would be,4.0,casual_high_emotion,OMG,21978,-6.210175037384033,[1200]
The best approach would be,4.0,casual_high_emotion,totally,7110,-3.8732125759124756,[1200]
The best approach would be,4.0,casual_high_emotion,literally,8642,-2.0676002502441406,[1200]
The best approach would be,4.0,casual_high_emotion,seriously,7580,-7.173571586608887,[1200]
The best approach would be,4.0,casual_high_emotion,honestly,14483,-3.365665912628174,[1200]
The best approach would be,4.0,casual_high_emotion,really,1196,-2.4605941772460938,[1200]
The best approach would be,4.0,casual_high_emotion,absolutely,6270,-4.405916213989258,[1200]
The best approach would be,4.0,casual_high_emotion,incredibly,9301,-8.792519569396973,[1200]
The best approach would be,1.0,formal_low_emotion,perhaps,4153,-2.6340599060058594,[1200]
The best approach would be,1.0,formal_low_emotion,may,754,-5.634313583374023,[1200]
The best approach would be,1.0,formal_low_emotion,however,2480,-4.395817756652832,[1200]
The best approach would be,1.0,formal_low_emotion,therefore,4320,-4.262266635894775,[1200]
The best approach would be,1.0,formal_low_emotion,consequently,23995,-8.180360794067383,[1200]
The best approach would be,1.0,formal_low_emotion,moreover,541,-3.1680521965026855,[1200]
The best approach would be,1.0,formal_low_emotion,accordingly,17159,-7.918730735778809,[1200]
The best approach would be,1.0,formal_low_emotion,furthermore,2134,-3.8751513957977295,[1200]
The best approach would be,1.0,formal_high_emotion,profoundly,29160,-12.648835182189941,[1200]
The best approach would be,1.0,formal_high_emotion,devastated,27668,-11.786552429199219,[1200]
The best approach would be,1.0,formal_high_emotion,magnificent,16773,-10.788664817810059,[1200]
The best approach would be,1.0,formal_high_emotion,appalling,573,-4.261016368865967,[1200]
The best approach would be,1.0,formal_high_emotion,extraordinary,10035,-8.896245956420898,[1200]
The best approach would be,1.0,formal_high_emotion,overwhelming,11734,-5.396991729736328,[1200]
The best approach would be,1.0,formal_high_emotion,catastrophic,24769,-9.788272857666016,[1200]
The best approach would be,1.0,formal_high_emotion,triumphant,15511,-9.740233421325684,[1200]
The best approach would be,1.0,casual_low_emotion,yeah,12191,-6.400968074798584,[1200]
The best approach would be,1.0,casual_low_emotion,okay,10989,-6.896812438964844,[1200]
The best approach would be,1.0,casual_low_emotion,kinda,21775,-4.753157615661621,[1200]
The best approach would be,1.0,casual_low_emotion,basically,8087,-1.9835700988769531,[1200]
The best approach would be,1.0,casual_low_emotion,anyway,8668,-3.9833431243896484,[1200]
The best approach would be,1.0,casual_low_emotion,whatever,5193,-3.5527169704437256,[1200]
The best approach would be,1.0,casual_low_emotion,guess,5310,-8.073022842407227,[1200]
The best approach would be,1.0,casual_low_emotion,stuff,4269,-6.817241668701172,[1200]
The best approach would be,1.0,casual_high_emotion,OMG,21978,-6.210175037384033,[1200]
The best approach would be,1.0,casual_high_emotion,totally,7110,-3.8732125759124756,[1200]
The best approach would be,1.0,casual_high_emotion,literally,8642,-2.0676002502441406,[1200]
The best approach would be,1.0,casual_high_emotion,seriously,7580,-7.173571586608887,[1200]
The best approach would be,1.0,casual_high_emotion,honestly,14483,-3.365665912628174,[1200]
The best approach would be,1.0,casual_high_emotion,really,1196,-2.4605941772460938,[1200]
The best approach would be,1.0,casual_high_emotion,absolutely,6270,-4.405916213989258,[1200]
The best approach would be,1.0,casual_high_emotion,incredibly,9301,-8.792519569396973,[1200]
The best approach would be,4.0,formal_low_emotion,perhaps,4153,-2.6340599060058594,[1200]
The best approach would be,4.0,formal_low_emotion,may,754,-5.634313583374023,[1200]
The best approach would be,4.0,formal_low_emotion,however,2480,-4.395817756652832,[1200]
The best approach would be,4.0,formal_low_emotion,therefore,4320,-4.262266635894775,[1200]
The best approach would be,4.0,formal_low_emotion,consequently,23995,-8.180360794067383,[1200]
The best approach would be,4.0,formal_low_emotion,moreover,541,-3.1680521965026855,[1200]
The best approach would be,4.0,formal_low_emotion,accordingly,17159,-7.918730735778809,[1200]
The best approach would be,4.0,formal_low_emotion,furthermore,2134,-3.8751513957977295,[1200]
The best approach would be,4.0,formal_high_emotion,profoundly,29160,-12.648835182189941,[1200]
The best approach would be,4.0,formal_high_emotion,devastated,27668,-11.786552429199219,[1200]
The best approach would be,4.0,formal_high_emotion,magnificent,16773,-10.788664817810059,[1200]
The best approach would be,4.0,formal_high_emotion,appalling,573,-4.261016368865967,[1200]
The best approach would be,4.0,formal_high_emotion,extraordinary,10035,-8.896245956420898,[1200]
The best approach would be,4.0,formal_high_emotion,overwhelming,11734,-5.396991729736328,[1200]
The best approach would be,4.0,formal_high_emotion,catastrophic,24769,-9.788272857666016,[1200]
The best approach would be,4.0,formal_high_emotion,triumphant,15511,-9.740233421325684,[1200]
The best approach would be,4.0,casual_low_emotion,yeah,12191,-6.400968074798584,[1200]
The best approach would be,4.0,casual_low_emotion,okay,10989,-6.896812438964844,[1200]
The best approach would be,4.0,casual_low_emotion,kinda,21775,-4.753157615661621,[1200]
The best approach would be,4.0,casual_low_emotion,basically,8087,-1.9835700988769531,[1200]
The best approach would be,4.0,casual_low_emotion,anyway,8668,-3.9833431243896484,[1200]
The best approach would be,4.0,casual_low_emotion,whatever,5193,-3.5527169704437256,[1200]
The best approach would be,4.0,casual_low_emotion,guess,5310,-8.073022842407227,[1200]
The best approach would be,4.0,casual_low_emotion,stuff,4269,-6.817241668701172,[1200]
The best approach would be,4.0,casual_high_emotion,OMG,21978,-6.210175037384033,[1200]
The best approach would be,4.0,casual_high_emotion,totally,7110,-3.8732125759124756,[1200]
The best approach would be,4.0,casual_high_emotion,literally,8642,-2.0676002502441406,[1200]
The best approach would be,4.0,casual_high_emotion,seriously,7580,-7.173571586608887,[1200]
The best approach would be,4.0,casual_high_emotion,honestly,14483,-3.365665912628174,[1200]
The best approach would be,4.0,casual_high_emotion,really,1196,-2.4605941772460938,[1200]
The best approach would be,4.0,casual_high_emotion,absolutely,6270,-4.405916213989258,[1200]
The best approach would be,4.0,casual_high_emotion,incredibly,9301,-8.792519569396973,[1200]
The best approach would be,15.0,formal_low_emotion,perhaps,4153,-2.6340599060058594,[1200]
The best approach would be,15.0,formal_low_emotion,may,754,-5.634313583374023,[1200]
The best approach would be,15.0,formal_low_emotion,however,2480,-4.395817756652832,[1200]
The best approach would be,15.0,formal_low_emotion,therefore,4320,-4.262266635894775,[1200]
The best approach would be,15.0,formal_low_emotion,consequently,23995,-8.180360794067383,[1200]
The best approach would be,15.0,formal_low_emotion,moreover,541,-3.1680521965026855,[1200]
The best approach would be,15.0,formal_low_emotion,accordingly,17159,-7.918730735778809,[1200]
The best approach would be,15.0,formal_low_emotion,furthermore,2134,-3.8751513957977295,[1200]
The best approach would be,15.0,formal_high_emotion,profoundly,29160,-12.648835182189941,[1200]
The best approach would be,15.0,formal_high_emotion,devastated,27668,-11.786552429199219,[1200]
The best approach would be,15.0,formal_high_emotion,magnificent,16773,-10.788664817810059,[1200]
The best approach would be,15.0,formal_high_emotion,appalling,573,-4.261016368865967,[1200]
The best approach would be,15.0,formal_high_emotion,extraordinary,10035,-8.896245956420898,[1200]
The best approach would be,15.0,formal_high_emotion,overwhelming,11734,-5.396991729736328,[1200]
The best approach would be,15.0,formal_high_emotion,catastrophic,24769,-9.788272857666016,[1200]
The best approach would be,15.0,formal_high_emotion,triumphant,15511,-9.740233421325684,[1200]
The best approach would be,15.0,casual_low_emotion,yeah,12191,-6.400968074798584,[1200]
The best approach would be,15.0,casual_low_emotion,okay,10989,-6.896812438964844,[1200]
The best approach would be,15.0,casual_low_emotion,kinda,21775,-4.753157615661621,[1200]
The best approach would be,15.0,casual_low_emotion,basically,8087,-1.9835700988769531,[1200]
The best approach would be,15.0,casual_low_emotion,anyway,8668,-3.9833431243896484,[1200]
The best approach would be,15.0,casual_low_emotion,whatever,5193,-3.5527169704437256,[1200]
The best approach would be,15.0,casual_low_emotion,guess,5310,-8.073022842407227,[1200]
The best approach would be,15.0,casual_low_emotion,stuff,4269,-6.817241668701172,[1200]
The best approach would be,15.0,casual_high_emotion,OMG,21978,-6.210175037384033,[1200]
The best approach would be,15.0,casual_high_emotion,totally,7110,-3.8732125759124756,[1200]
The best approach would be,15.0,casual_high_emotion,literally,8642,-2.0676002502441406,[1200]
The best approach would be,15.0,casual_high_emotion,seriously,7580,-7.173571586608887,[1200]
The best approach would be,15.0,casual_high_emotion,honestly,14483,-3.365665912628174,[1200]
The best approach would be,15.0,casual_high_emotion,really,1196,-2.4605941772460938,[1200]
The best approach would be,15.0,casual_high_emotion,absolutely,6270,-4.405916213989258,[1200]
The best approach would be,15.0,casual_high_emotion,incredibly,9301,-8.792519569396973,[1200]
